title,artist,query,spotify_id
Enter Sandman,Metallica,artist:metallica track:enter sandman,5BIMPccDwShpXq784RJlJp
Real Real Real,Jesus Jones,artist:jesus track:real real real,5gbPzqSC9MFfkeM3L06Imy
Do Anything,Natural Selection,artist:natural track:do anything,5nNwxsg6vS3pKcLNcAvRWP
Romantic,Karyn White,artist:karyn track:romantic,1eDCizNe4EQMj7okkjIeXo
Running Back To You,Vanessa Williams,artist:vanessa track:running back to you,28zaRfdizHTtqqUXJWZjtb
Something Got Me Started,Simply Red,artist:simply track:something got me started,7EVSRJ9eH21ri2lIHkKkoP
Everybody Move,Cathy Dennis,artist:cathy track:everybody move,6iMIRGrh6Zm0VvbZUSDLki
Groovin',UB40,artist:ub40 track:groovin',3hy7Mc96hdAA2eXGDCs7zW
Lies,EMF,artist:emf track:lies,0p49hWG0ttwbLltdzxKOZO
All I Need Is You,Blue Train,artist:blue track:all i need is you,3p09juKwk9eZiPkbRk8lMW
Hole Hearted,Extreme,artist:extreme track:hole hearted,1cItNpcJskTVETprljc7HV
The One And Only,Chesney Hawkes,artist:chesney track:the one and only,69Tyiih00ZZKboHFnXp0VF
Don't Want To Be A Fool,Luther Vandross,artist:luther track:don't want to be a fool,2rgMQNOF91LdmJClQAgqW9
Just Want To Hold You,Jasmine Guy,artist:jasmine track:just want to hold you,
Monsters And Angels,Voice Of The Beehive,artist:voice track:monsters and angels,6t07IRZ2qy8PEBvyhHNlzm
Into The Great Wide Open,Tom Petty And The Heartbreakers,artist:tom track:into the great wide open,63xBnyUVKIupzjHno4wFs3
Walk Through Fire,Bad Company,artist:bad track:walk through fire,1zaBFb0dqWbGbeDNCn4Czz
I Adore Mi Amor,Color Me Badd,artist:color track:i adore mi amor,05R2lE5g9hnaSmxIrUl3C0
Word To The Badd!!,Jermaine Jackson,artist:jermaine track:word to the badd!!,3xYVVQ0to8V6mJSvX1pkgg
Then Came You,T.P.E.,artist:t.p.e. track:then came you,3mJGWJ4YeDIRGsmo1XNBrf
My Heart Belongs To You,Russ Irwin,artist:russ track:my heart belongs to you,1s0VBhLgxZJpC6M9uncj4e
Stand By My Woman,Lenny Kravitz,artist:lenny track:stand by my woman,196b1fcZRikadeYU2180q4
Hey Donna,Rhythm Syndicate,artist:rhythm track:hey donna,
With You,Tony Terry,artist:tony track:with you,1l69V1gBVRN02Hgt7a7sqt
Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,artist:marky track:good vibrations,5hWdgGVcfTeLPAiHM6EZG9
Something To Talk About,Bonnie Raitt,artist:bonnie track:something to talk about,6Ceejf3zBXvAhIY9DbP1Pr
Everybody Plays The Fool,Aaron Neville,artist:aaron track:everybody plays the fool,0LdOVtg4WgJNeQ9D95tdvP
Thinking Of You,Grandmaster Slice,artist:grandmaster track:thinking of you,4ipMwje2IK7SI7VDHvv3Ku
True Companion,Marc Cohn,artist:marc track:true companion,38Hfx2SfnlQxXWXWbGZXAq
Do You Feel Like I Feel?,Belinda Carlisle,artist:belinda track:do you feel like i feel?,7yuXq77MVjUIPHCd2GK2HX
The Devil Came Up To Michigan,K.M.C. KRU,artist:k.m.c. track:the devil came up to michigan,1wXszVOwKdfIafYTnHSkHv
Love Of A Lifetime,Firehouse,artist:firehouse track:love of a lifetime,2kDH08boXJyhKMl5hnZbrE
(Everything I Do) I Do It For You,Bryan Adams,artist:bryan track: i do it for you,
Motownphilly,Boyz II Men,artist:boyz track:motownphilly,4LxIGAVfcQIw0zAQRyFhU8
Now That We Found Love,Heavy D & The Boyz,artist:heavy track:now that we found love,1KONmY3enP3r3nIPQidWAy
Fall At Your Feet,Crowded House,artist:crowded track:fall at your feet,1Yc2k9b9PNZSB6P5S53SPC
Double Good Everything,Smokey Robinson,artist:smokey track:double good everything,39py1VA0syezJAEikjxl9U
Straight To Your Heart,Bad English,artist:bad track:straight to your heart,3FUnv761z4m18RjaObRxmV
For You,Michael W. Smith,artist:michael track:for you,7660HEb7IyHEKK8sfS38Wn
Gett Off,Prince And The N.P.G.,artist:prince track:gett off,0wFkjAM4VVoepQdYB6kl4U
Wind Of Change,Scorpions,artist:scorpions track:wind of change,3ovjw5HZZv43SxTwApooCM
For Your Mind,Robbie Nevil,artist:robbie track:for your mind,5Ax6PS0vJDIJJ5KHJL8Zwi
Too Many Walls,Cathy Dennis,artist:cathy track:too many walls,3uJBcTWsHWoxnUkrLOx4JP
Power Windows,Billy Falcon,artist:billy track:power windows,4GaKQUKjP0CHdpxd5cQ8AC
Love. . .Thy Will Be Done,Martika,artist:martika track:love. . .thy will be done,4jRAmfLKJqkdiY6tYFhoRl
Try A Little Tenderness,The Commitments,artist:  track:try a little tenderness,
Forever More,Stevie B,artist:stevie track:forever more,3CY9CNkOtizuMrMAXMB7Mp
Kiss Them For Me,Siouxsie & The Banshees,artist:siouxsie track:kiss them for me,4MMYNNehxIe3JUMI1GE0Zg
Superman's Song,Crash Test Dummies,artist:crash track:superman's song,3lcP1anKWxdp6IRNF9vGhu
I'll Be There,The Escape Club,artist:  track:i'll be there,6AOZe88yoNI1McmnIfVXv2
I'm Not Your Puppet,Hi-C,artist:hi-c track:i'm not your puppet,51HnXIFI3P3t9xpW1UjD8h
Ballad Of Youth,Richie Sambora,artist:richie track:ballad of youth,7CDR0u4CqgZUWvRDt7TvGy
You're The Story Of My Life,Desmond Child,artist:desmond track:you're the story of my life,6WGPs1QGM51RvHkjgyDtrh
I Can't Wait Another Minute,Hi-Five,artist:hi-five track:i can't wait another minute,1CeGBbkJeKPojRmlo2gIwq
"Time, Love And Tenderness",Michael Bolton,"artist:michael track:time, love and tenderness",3efqNhyZjnIX2Pnu4Jx8dq
Shiny Happy People,R.E.M.,artist:r.e.m. track:shiny happy people,1v2zyAJrChw5JnfafSkwkJ
Heaven In The Back Seat,Eddie Money,artist:eddie track:heaven in the back seat,6sjJlfltGXZHqepuwccDdj
The Real Love,Bob Seger & The Silver Bullet Band,artist:bob track:the real love,3FMRulxLH3tZMMal3WiNWI
Unforgettable,Natalie Cole,artist:natalie track:unforgettable,49Yb22GUWiUcsafjZdRQ7W
Cool As Ice (Everybody Get Loose),Vanilla Ice,artist:vanilla track:cool as ice ,7FTodxFsYeyzmvDnPJyr4M
Too Much,Tara Kemp,artist:tara track:too much,4Fx6lhR3lRy3dP0yKtD64D
The Promise Of A New Day,Paula Abdul,artist:paula track:the promise of a new day,5m8xVZhlM7E2mL9uuxZpF6
Skat Strut,MC Skat Kat & The Stray Mob,artist:mc track:skat strut,
Things That Make You Go Hmmmm. . .,C+C Music Factory,artist:c+c track:things that make you go hmmmm. . .,4QWU4b9viti7aUefIHrccZ
Never Stop,The Brand New Heavies Featuring N'Dea Davenport,artist:  track:never stop,0mAK189qo1EcSeOnyD4Fbw
3 A.M. Eternal,The KLF,artist:  track:3 a.m. eternal,
The Motown Song,Rod Stewart,artist:rod track:the motown song,53Ttk5sOEtlJvOZmv16aQn
The Truth,Tami Show,artist:tami track:the truth,
Sometimes (It's A Bitch),Stevie Nicks,artist:stevie track:sometimes ,0BMD6HPm0gS1pSTi5ZpHrR
Crazy,Seal,artist:seal track:crazy,2F9jMklOJOl65znIH4kc8C
Why Can't You Come Home,Ex-Girlfriend,artist:ex-girlfriend track:why can't you come home,
After The Summer's Gone,PC Quest,artist:pc track:after the summer's gone,
Everyotherday,Or-N-More (Featuring Father M.C.),artist:or-n-more track:everyotherday,6SlVGVuU6DIWs4Va5Bf13U
Primal Scream,Motley Crue,artist:motley track:primal scream,5R7hyeI9BixzgrcsD7oWPW
She's Gone (Lady),Steelheart,artist:steelheart track:she's gone ,2fvObZjCzCF57MKmn1ePPO
Louder Than Love,TKA,artist:tka track:louder than love,1OrU1iTOywBcffeT3ScfH5
Face The Music,RTZ,artist:rtz track:face the music,2F3ENbneNRsFZ0wpbpXLZF
Tonite,DJ Quik,artist:dj track:tonite,2hluGQtmPypU3tsQudCQ3U
Low Rider (On The Boulevard),Latin Alliance Featuring War,artist:latin track:low rider ,7viug3i2DkjKr9LfJ5LQ33
Every Heartbeat,Amy Grant,artist:amy track:every heartbeat,55lX3vm1G35mUpawXHK5Te
The Sound Of Your Voice,38 Special,artist:38 track:the sound of your voice,6ZfTwIVeXIe5SmQPzLEhsW
Chorus,Erasure,artist:erasure track:chorus,6gGie940lliTLLt85tZPp7
Good Time,Ziggy Marley And The Melody Makers,artist:ziggy track:good time,3yvlhe36K2ppOTu8iucTnw
You Could Be Mine,Guns N' Roses,artist:guns track:you could be mine,47vDLYqhLl0CaAiqBfvtZE
Fading Like A Flower (Every Time You Leave),Roxette,artist:roxette track:fading like a flower ,7qSd3WHSPUtmt6c36pwJaY
Till Somebody Loves You, Henry Lee Summer,artist:henry track:till somebody loves you,5sYXllTqgVeVhvtNflkQY4
It Ain't Over 'til It's Over,Lenny Kravitz,artist:lenny track:it ain't over 'til it's over,6VnpKLtfNH4Dk09YSGPSyR
This Beat Is Hot,B.G. The Prince Of Rap,artist:b.g. track:this beat is hot,5nA7QdyYiaEvMFsjjAXvsk
If You're Serious,Riff,artist:riff track:if you're serious,1moqVeiFEOxtXaPNEtS3md
Summertime,D.J. Jazzy Jeff & The Fresh Prince,artist:d.j. track:summertime,5cFcWAWIcnV38t4YCWQiZZ
It Hit Me Like A Hammer,Huey Lewis & The News,artist:huey track:it hit me like a hammer,2uuMsmRyRs1ey3aXRX01jP
Save Me,Lisa Fischer,artist:lisa track:save me,5bhHxCq03CHjc5KT6qwj4K
Got A Love For You,Jomanda,artist:jomanda track:got a love for you,6p8i9A3hkXzgk5DMcJyEWg
Temptation,Corina,artist:corina track:temptation,6WCJyL4KetAqEZYhRq5S3f
Latin Active,Lighter Shade Of Brown Featuring Teardrop & Shiro,artist:lighter track:latin active,5miJeYpwbtZLo9ryB4hpFM
Just Like You,Robbie Nevil,artist:robbie track:just like you,4zfAuDqZ9ndtLBaKdHIqtA
Let The Beat Hit 'Em,Lisa Lisa And Cult Jam,artist:lisa track:let the beat hit 'em,5uxcZzsePjVOQxYjoURVr8
Pop Goes The Weasel,3rd Bass,artist:3rd track:pop goes the weasel,74RgttZ78DSIF26veMyvs0
All About You,Pretty In Pink,artist:pretty track:all about you,
"Gonna Catch You (From ""Cool As Ice"")",Lonnie Gordon,artist:lonnie track:gonna catch you ,227rjyNRWbipxz1bMnZ4ZE
My Name Is Not Susan,Whitney Houston,artist:whitney track:my name is not susan,7623p8KZ24WTeO0NeIb4tV
Can You Stop The Rain,Peabo Bryson,artist:peabo track:can you stop the rain,2OAb4bICGE8CKrTZmnCo8F
"Right Here, Right Now",Jesus Jones,"artist:jesus track:right here, right now",3fcGGP62sllcNEhuFJVYeC
Learning To Fly,Tom Petty And The Heartbreakers,artist:tom track:learning to fly,17S4XrLvF5jlGvGCJHgF51
Silver Thunderbird,Marc Cohn,artist:marc track:silver thunderbird,2Jd4KhCwRbEqsrRC57cTe3
P.A.S.S.I.O.N.,Rhythm Syndicate,artist:rhythm track:p.a.s.s.i.o.n.,3SEKE8F8CDUJ0TyxOD0oql
My Fallen Angel,Coro,artist:coro track:my fallen angel,4Giio956wWyTnnCy1rn7ti
Place In This World,Michael W. Smith,artist:michael track:place in this world,0PKTBeN87JYJ1mRzrq5Aog
Only Time Will Tell,Nelson,artist:nelson track:only time will tell,1lYxvNPeKh9ykoQSCD0jlg
Love And Understanding,Cher,artist:cher track:love and understanding,0Bukog3UlEAR9AhE4OglMk
There She Goes,The La's,artist:  track:there she goes,3WUquswn0HauUEFZ6ILqaE
Hard To Handle,The Black Crowes,artist:  track:hard to handle,
Keep Warm,Jinny,artist:jinny track:keep warm,4orOU1y1d6qfRQNFJdp3O3
6 Minutes Of Pleasure,LL Cool J,artist:ll track:6 minutes of pleasure,0rDGGor6D1IHggV8UiUfEp
If I Say,Kingofthehill,artist:kingofthehill track:if i say,
That's The Way Love Goes,Young M.C.,artist:young track:that's the way love goes,48WWCSKKy6zN9XjqCaKoIH
When Love Cries,Donna Summer,artist:donna track:when love cries,6QiIEgVpaFpWOavU2sJq19
Unbelievable,EMF,artist:emf track:unbelievable,5VYTKiOnHw4iTrB9pG3yum
I'll Never Let You Go,Steelheart,artist:steelheart track:i'll never let you go,2GeCfHlX5hfFKcy1aICNwR
Do You Want Me,Salt-N-Pepa,artist:salt-n-pepa track:do you want me,2iXqaccRqW6vqvqqBgOuug
Rush Rush,Paula Abdul,artist:paula track:rush rush,015qd1I4v00JIoK7yOUgKC
Get Serious,Cut 'N' Move,artist:cut track:get serious,7mV662QhfamJeIsJAbg4Y9
Turn It Up,Oaktown's 3.5.7,artist:oaktown's track:turn it up,1r4CqEPeqvJYAhVHIuH7xb
Here I Am (Come And Take Me),UB40,artist:ub40 track:here i am ,6YR2MkzMhojHBmW1TbXtZO
"Just Ask Me To (From ""Boyz N The Hood"")",Tevin Campbell,artist:tevin track:just ask me to ,0gzjfF1qKORte5h0kKHQfB
Wishing On The Same Star,Keedy,artist:keedy track:wishing on the same star,
Piece Of My Heart,Tara Kemp,artist:tara track:piece of my heart,1jRAg7uqdsm5VYKKeEVKVd
"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,artist:color track:i wanna sex you up ,3lsse1FoSHnNXc6y0jHxvd
Love On A Rooftop,Desmond Child,artist:desmond track:love on a rooftop,3GoeTGM9kbkVnYiWyz7Ps5
"Nights Like This (From ""The Five Heartbeats"")",After 7,artist:after track:nights like this ,6KYOzBfCt8uGxQrVG8UhcJ
The Dream Is Still Alive,Wilson Phillips,artist:wilson track:the dream is still alive,70Xbo0Sqj5ed67EqZz1W5Z
More Than Words,Extreme,artist:extreme track:more than words,1gVgkQFOKa8Wc1HYsJtPdH
Lily Was Here,David A. Stewart Introducing Candy Dulfer,artist:david track:lily was here,5HVqftYQ37bJx3y0SI4obk
Can't Forget You,Gloria Estefan,artist:gloria track:can't forget you,10gSqWsX6e6pVplEG2ovYt
Walking In Memphis,Marc Cohn,artist:marc track:walking in memphis,5fgkjhICZnqFctrV0AyuQD
When The Lights Go Out,Gerardo,artist:gerardo track:when the lights go out,6KYw0mdNPgSBn3UWJt7o4u
Power Of Love/Love Power,Luther Vandross,artist:luther track:power of love/love power,6ep87j7rt6j8Fok55N9NOs
Elevate My Mind,Stereo MC's,artist:stereo track:elevate my mind,7uABD1Cd6M8SGA75OxeUqB
How Can I Ease The Pain,Lisa Fischer,artist:lisa track:how can i ease the pain,24LlWhWXorT9R81J2vaA9H
Dirty Love,Thunder,artist:thunder track:dirty love,2lhE3z7LqYRLjHj7FvvtGw
Losing My Religion,R.E.M.,artist:r.e.m. track:losing my religion,31AOj9sFz2gM0O3hMARRBx
Hey Stoopid,Alice Cooper,artist:alice track:hey stoopid,7gvFV0ndhy4s79EZSGIFXe
Kissing You,Keith Washington,artist:keith track:kissing you,6LqiE1yBBf9IuTxaTpTyiF
A Better Love,Londonbeat,artist:londonbeat track:a better love,1fALXFVWhnXVME9MNCQmt1
I Don't Wanna See You,Michael Morales,artist:michael track:i don't wanna see you,0liuMjkrEf7PkSWeOREgaj
Gypsy Woman (She's Homeless),Crystal Waters,artist:crystal track:gypsy woman ,1SShxVVBeZBCY7WddnksPz
Never Gonna Let You Down,Surface,artist:surface track:never gonna let you down,4V0s4tCAluvZWPEAIodihi
My Body Says Yes,Titiyo,artist:titiyo track:my body says yes,
Playground,Another Bad Creation,artist:another track:playground,0e3dpXiKdTHRNXZHdfM2JM
You Can't Play With My Yo-Yo,Yo-Yo Featuring Ice Cube,artist:yo-yo track:you can't play with my yo-yo,7yFVwzeawvaoysd2fyCR8t
Your Love,Keith Sweat,artist:keith track:your love,0EtISCRxWQKvVTtpmtJnNd
Wanna Dance,Yasmin,artist:yasmin track:wanna dance,
Love Desire,Sandee,artist:sandee track:love desire,64xtbpPovuAlNheWuCtOww
I Don't Wanna Cry,Mariah Carey,artist:mariah track:i don't wanna cry,1hFtJ5rV3aAm58ErijHdFO
Surrender,Trixter,artist:trixter track:surrender,4EEAHK0c3M7CCgcQt9bfts
Don't Treat Me Bad,Firehouse,artist:firehouse track:don't treat me bad,4lbhQdbiTpNP7GowZG8KsM
Love Is A Wonderful Thing,Michael Bolton,artist:michael track:love is a wonderful thing,2LCIRBYUBMFy9hL81qthi1
Can I Call You My Girl,PC Quest,artist:pc track:can i call you my girl,
Break Up To Make Up,Cynthia,artist:cynthia track:break up to make up,2Q4MyAQ4oIStlckiGhVsD4
Shake It (Like A White Girl),Jesse Jaymes,artist:jesse track:shake it ,07ZJkpzODASaPyMXcOEt3p
Exclusivity,Damian Dame,artist:damian track:exclusivity,3R6qSBva0pvdCmEmV26ZE1
"Gotta Have You (From ""Jungle Fever"")",Stevie Wonder,artist:stevie track:gotta have you ,6zYUYfZ5wzJUN8BhL0nA4k
Blind Faith,Warrant,artist:warrant track:blind faith,5YtsSFtSrYM7Gjs59f44rn
Higher Than Hope,Daryl Braithwaite,artist:daryl track:higher than hope,4NDYghwqDXM7H4lny3hf6m
"Part Of Me, Part Of You",Glenn Frey,"artist:glenn track:part of me, part of you",5wsflCTlGxNn2z91O7KVgK
Pump It (Nice An' Hard),Icy Blu,artist:icy track:pump it ,
Strike It Up,Black Box,artist:black track:strike it up,1ZMCV2gvlyUjZZYpVPjEJD
Forever Amo'r,D'zyre,artist:d'zyre track:forever amo'r,2LqJqwN9CyEwKUBFvjEQ92
Borrowed Love,Bingo Boys,artist:bingo track:borrowed love,
Ooh La La,David Hallyday,artist:david track:ooh la la,1wUyuEmQTWLWM4Ga8OfVuQ
What A Price To Pay,Michael Damian,artist:michael track:what a price to pay,
Life Goes On,Poison,artist:poison track:life goes on,2OWKsyrgUINadOG21dR0Fh
I Like The Way (The Kissing Game),Hi-Five,artist:hi-five track:i like the way ,0flZtKtmkZMNqFF7V7Yfmu
Mama Said Knock You Out,LL Cool J,artist:ll track:mama said knock you out,6C7ZgThn6Yan5MTZdAEEFw
Monster,Fred Schneider,artist:fred track:monster,4ckYtCucL8hyGBdEOcL2ns
Perfect World,Alias,artist:alias track:perfect world,7wbnC3JV0LvBR6We7fXJOb
Someone,The Rembrandts,artist:  track:someone,6bFXN7Mwb1b4LkOHUNABVZ
Does Anybody Really Fall In Love Anymore?,Kane Roberts,artist:kane track:does anybody really fall in love anymore?,0kKIjuEgtE5J930ugt5iJd
See The Lights,Simple Minds,artist:simple track:see the lights,76hSXfMa3eIqWCUHCyqByb
Couple Days Off,Huey Lewis & The News,artist:huey track:couple days off,37QYKL0HcPLG3I1zQrttP5
Love At First Sight,Styx,artist:styx track:love at first sight,1kwvV2LoPN0S7d66WeyTdY
Move Right Out,Rick Astley,artist:rick track:move right out,6DNEqC8ah284F7Kg4DskLy
Here We Go,C+C Music Factory/F. Williams,artist:c+c track:here we go,0whwYFXgGNg14O8hdHguzV
Touch Me (All Night Long),Cathy Dennis,artist:cathy track:touch me ,4M47py84j3Fvm8F2llipkK
Kisses In The Night,Brandon,artist:brandon track:kisses in the night,0wGSi3ATuhhyIk6DiY5A37
Going Through The Motions,Aftershock,artist:aftershock track:going through the motions,
Silent Lucidity,Queensryche,artist:queensryche track:silent lucidity,6OSyCAmXT4Gkd3OQ2aPOaF
Baby Baby,Amy Grant,artist:amy track:baby baby,3IDsegNBHC4pjGCOMTQYlU
We Want The Funk,Gerardo,artist:gerardo track:we want the funk,2H2DEIShDY2sCjTiFJIEPt
Summer Vacation,The Party,artist:  track:summer vacation,
Rhythm Of My Heart,Rod Stewart,artist:rod track:rhythm of my heart,6pceknxOgA22HKs99yPEm1
Miracle,Whitney Houston,artist:whitney track:miracle,6LuRPg5tHDwcyXvEvrtVxP
What Comes Naturally,Sheena Easton,artist:sheena track:what comes naturally,
Joyride,Roxette,artist:roxette track:joyride,3Skwc4sh1QHUGcWrFBFWSF
Love Gets Rough,Troy Newman,artist:troy track:love gets rough,
I Touch Myself,Divinyls,artist:divinyls track:i touch myself,6oNvmplQGUkmAh441Teows
Written All Over Your Face,The Rude Boys,artist:  track:written all over your face,
Where The Streets Have No Name,Pet Shop Boys,artist:pet track:where the streets have no name,5bIifbcbgZHB1yhi63aJ4D
Voices That Care,Voices That Care,artist:voices track:voices that care,3o8ls4KmiVYMymyiHuZtSi
This Time Make It Funky,Tracie Spencer,artist:tracie track:this time make it funky,29PVuKcHn9oSr9ziAbQmyY
More Than Ever,Nelson,artist:nelson track:more than ever,4nDjw5rDm2H7dIvEyrIABn
It's A Shame (My Sister),Monie Love Featuring True Image,artist:monie track:it's a shame ,2tFAP5PycKceC26ZnIqnBt
Cry For Help,Rick Astley,artist:rick track:cry for help,0eez4Mb0ED7e9rxEPlXvbZ
You Don't Have To Go Home Tonight,The Triplets,artist:  track:you don't have to go home tonight,
She Talks To Angels,The Black Crowes,artist:  track:she talks to angels,
Lift Me Up,Yes,artist:yes track:lift me up,0KpvMmpUFIMVpY14ypSdBB
Dream Lover,The Rebel Pebbles,artist:  track:dream lover,
(If There Was) Any Other Way,Celine Dion,artist:celine track: any other way,
Whatever You Want,Tony Toni Tone,artist:tony track:whatever you want,4chxiKYwSBoE0pvO4Ea0uv
Come Again,Damn Yankees,artist:damn track:come again,6Hfvn9qguufsmHp0uk3y3r
Round And Round, Tevin Campbell,artist:tevin track:round and round,7mjTuZkE1XkJnco5bVsZCf
Save Some Love,Keedy,artist:keedy track:save some love,
My Heart Is Failing Me,Riff,artist:riff track:my heart is failing me,695sRCJTtOHIY5ACQa7qtZ
People Are Still Having Sex,LaTour,artist:latour track:people are still having sex,1xKW0Y1kSVnZzcAHOccLVl
I Don't Want To Lose Your Love,B Angie B,artist:b track:i don't want to lose your love,1mbtkaYpvmwnUAIWi1p4br
I've Been Thinking About You,Londonbeat,artist:londonbeat track:i've been thinking about you,02KLiEs31kxh1krQJezlTL
You're In Love,Wilson Phillips,artist:wilson track:you're in love,5KNbCF0FpIWuPE8x6bhGgw
Over And Over,Timmy T.,artist:timmy track:over and over,0GnotRXSFA4Zqxfc6TUQ8j
Hold You Tight,Tara Kemp,artist:tara track:hold you tight,0otWaD7P1jqYsb0qSHNo6J
"Just The Way It Is, Baby",The Rembrandts,"artist:  track:just the way it is, baby",
Iesha,Another Bad Creation,artist:another track:iesha,6wqqfVsedLcg6JEQFvMovB
"New Jack Hustler (Nino's Theme) (From ""New Jack City"")",Ice-T,artist:ice-t track:new jack hustler  ,3aRiplMITqwiQdqxm4gXl0
Feel The Groove,Cartouche,artist:cartouche track:feel the groove,2XvJmJxWvSyf969vgrILy6
Together Forever,Lisette Melendez,artist:lisette track:together forever,2JejWNHxYQ71rwoJnERnZP
Crazy,Daisy Dee,artist:daisy track:crazy,4l25p9WnRYwhvJBUTSDBGq
Mercy Mercy Me (The Ecology)/I Want You,Robert Palmer,artist:robert track:mercy mercy me /i want you,6hca73V4uCdpivMbukjMZL
How Much Is Enough,The Fixx,artist:  track:how much is enough,
One More Try,Timmy T.,artist:timmy track:one more try,2drQ6wg2hdl6RDslarifh8
Something In My Heart,Michel'le,artist:michel'le track:something in my heart,1CrWoWuxupYY1vi1XRdpBX
Sadeness Part 1,Enigma,artist:enigma track:sadeness part 1,
Bitter Tears,INXS,artist:inxs track:bitter tears,1hn1DJ1nWnMywgt9maAez0
Signs,Tesla,artist:tesla track:signs,6oYjESDcQAQrRh4SKMH7sW
Coming Out Of The Dark,Gloria Estefan,artist:gloria track:coming out of the dark,5x9MJycRilBm2SNavzt9yF
Rico Suave,Gerardo,artist:gerardo track:rico suave,6FfdQJ9HJcJAvsPVIyoGZ5
Let's Chill,Guy,artist:guy track:let's chill,0BEUswN4YNySo3KRVrAqCq
